session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_07856,328,UDP,3,342.4680524,None,0.3147214356,2,Chrome,0,0
SID_07857,258,TCP,6,1656.731666,DES,0.1585009076,0,Firefox,0,0
SID_07858,322,TCP,4,703.8046744,None,0.4633185071,2,Chrome,0,0
SID_07859,64,UDP,4,522.9047615,None,0.2861986514,2,Firefox,0,1
SID_07860,608,TCP,3,1190.715801,DES,0.3110152594,1,Firefox,0,0
SID_07861,910,TCP,4,1247.05956,AES,0.08865181932,2,Chrome,1,0
SID_07862,529,TCP,3,900.1844129,None,0.1767159509,3,Chrome,0,1
SID_07863,216,TCP,8,1332.35709,DES,0.4946288796,3,Safari,0,1
SID_07864,371,UDP,7,2419.699114,AES,0.3495200408,1,Chrome,0,1
SID_07865,408,TCP,4,1651.405633,AES,0.2275166472,1,Safari,0,1
SID_07866,296,UDP,2,61.72367394,AES,0.3538029582,2,Firefox,0,0
SID_07867,672,UDP,3,1517.850546,None,0.249591464,1,Chrome,0,1
SID_07868,662,UDP,2,1216.876807,None,0.119693548,0,Chrome,1,0
SID_07869,268,TCP,7,2091.007639,AES,0.1161480832,0,Chrome,0,1
SID_07870,645,TCP,1,1076.33373,AES,0.1766872314,1,Firefox,0,0
SID_07871,805,TCP,1,1682.027421,AES,0.1646041868,5,Chrome,1,1
SID_07872,880,TCP,2,8.217065417,DES,0.591024878,1,Chrome,0,0
SID_07873,1073,UDP,4,3046.322283,None,0.3876105165,0,Chrome,0,0
SID_07874,319,TCP,2,169.4724413,DES,0.3270268107,1,Edge,0,0
SID_07875,1064,UDP,3,1597.431782,DES,0.07965398002,1,Edge,1,0
SID_07876,429,TCP,6,2122.97045,AES,0.1318856554,1,Firefox,0,0
SID_07877,381,TCP,4,1.780727155,AES,0.219639389,1,Firefox,0,0
SID_07878,565,UDP,13,1959.737471,AES,0.3683015307,3,Chrome,0,1
SID_07879,383,TCP,6,1413.865258,AES,0.3028839608,0,Chrome,0,0
SID_07880,579,UDP,3,2045.080659,AES,0.1150330987,2,Chrome,0,0
SID_07881,235,TCP,5,155.724865,AES,0.1681512966,0,Chrome,0,0
SID_07882,452,UDP,5,1202.050196,None,0.2024176412,0,Chrome,0,0
SID_07883,757,TCP,5,534.7415743,None,0.1614639828,1,Safari,1,0
SID_07884,488,UDP,5,238.3896266,DES,0.3034308305,3,Chrome,0,1
SID_07885,528,TCP,5,1129.031821,DES,0.516402205,2,Chrome,0,0
SID_07886,595,TCP,7,512.8282811,None,0.2001465455,2,Chrome,0,1
SID_07887,734,UDP,6,1841.146106,None,0.5501059676,0,Firefox,0,0
SID_07888,168,UDP,6,992.3199743,AES,0.3447731626,2,Chrome,0,0
SID_07889,616,TCP,1,119.8637139,AES,0.5347698854,1,Chrome,0,0
SID_07890,446,TCP,7,230.9604417,DES,0.3607748315,1,Edge,0,1
SID_07891,533,TCP,5,245.8002627,DES,0.02138138134,0,Edge,1,0
SID_07892,711,TCP,5,337.33668,None,0.4326155635,3,Firefox,0,1
SID_07893,261,UDP,3,878.3710294,AES,0.4338351244,1,Chrome,0,0
SID_07894,297,TCP,2,1797.966809,AES,0.469610902,2,Chrome,0,0
SID_07895,112,TCP,4,720.531287,DES,0.6889473309,2,Chrome,1,1
SID_07896,390,TCP,3,1114.821842,AES,0.3426882469,2,Chrome,0,0
SID_07897,766,TCP,2,304.6955377,AES,0.3171322189,3,Edge,0,1
SID_07898,475,UDP,5,591.2939335,AES,0.312035092,2,Chrome,0,0
SID_07899,231,ICMP,3,561.1472878,AES,0.3331287816,2,Chrome,1,0
SID_07900,402,TCP,8,966.0094464,AES,0.4168964649,2,Chrome,0,1
SID_07901,202,UDP,6,583.7807927,DES,0.1216546633,2,Chrome,0,0
SID_07902,274,TCP,5,325.4772062,DES,0.5577087487,3,Chrome,0,1
SID_07903,577,TCP,9,223.6731418,DES,0.58754962,1,Firefox,0,1
SID_07904,265,TCP,5,235.1811512,AES,0.3888196547,0,Chrome,1,0
SID_07905,722,TCP,5,3165.801562,AES,0.7084370434,0,Unknown,0,1
SID_07906,485,TCP,1,353.8814931,AES,0.4418428125,2,Chrome,0,0
SID_07907,517,TCP,4,1314.412704,None,0.2369273966,3,Chrome,0,1
SID_07908,444,UDP,2,59.23281822,AES,0.1979538273,0,Firefox,0,0
SID_07909,654,UDP,3,75.14374811,AES,0.3145962143,0,Safari,0,0
SID_07910,656,ICMP,3,927.075029,DES,0.5857930694,0,Edge,0,0
SID_07911,567,TCP,4,488.8249195,AES,0.06715079036,1,Safari,0,0
SID_07912,612,TCP,7,1699.506269,None,0.406335769,0,Chrome,0,1
SID_07913,457,TCP,5,1585.679248,None,0.1047889855,1,Chrome,0,0
SID_07914,608,TCP,1,1127.346631,None,0.3596704729,1,Chrome,0,1
SID_07915,432,TCP,5,1351.288177,DES,0.4897135152,1,Chrome,1,0
SID_07916,500,TCP,7,1635.284718,AES,0.5522283979,2,Chrome,0,1
SID_07917,445,TCP,3,1224.411001,AES,0.3757074829,2,Chrome,0,1
SID_07918,408,TCP,3,598.745692,AES,0.4080754181,0,Chrome,0,0
SID_07919,362,TCP,5,246.0319933,None,0.2651764241,2,Chrome,0,0
SID_07920,593,TCP,2,1238.607804,DES,0.3281145316,2,Chrome,0,0
SID_07921,762,TCP,3,305.838366,None,0.1281325675,2,Chrome,0,0
SID_07922,734,TCP,2,224.6371936,DES,0.5061472591,2,Edge,0,0
SID_07923,248,UDP,4,150.6726225,AES,0.2074765664,1,Edge,0,0
SID_07924,757,TCP,3,789.3459377,AES,0.257362712,1,Unknown,1,0
SID_07925,436,UDP,4,222.1631903,AES,0.3225130531,3,Edge,0,1
SID_07926,620,TCP,2,375.7823091,AES,0.0934728381,3,Edge,0,1
SID_07927,318,TCP,3,987.7188222,DES,0.3284160839,1,Firefox,0,1
SID_07928,528,UDP,1,1263.240488,AES,0.3200498167,1,Chrome,0,0
SID_07929,562,TCP,3,302.3943552,DES,0.4556761823,0,Safari,0,1
SID_07930,203,TCP,5,1480.189579,DES,0.6754533362,2,Chrome,1,1
SID_07931,621,UDP,3,47.76326242,DES,0.2538733138,2,Firefox,0,1
SID_07932,769,TCP,5,3407.72238,None,0.1477909703,2,Chrome,0,0
SID_07933,465,TCP,6,431.4849757,DES,0.438541666,0,Chrome,0,0
SID_07934,772,UDP,7,314.2980424,DES,0.2910580166,0,Chrome,1,1
SID_07935,462,UDP,3,2058.211613,AES,0.4508767756,3,Chrome,0,1
SID_07936,669,TCP,8,113.6094807,None,0.04912908474,2,Chrome,0,1
SID_07937,64,TCP,1,354.2827939,AES,0.5931902201,1,Chrome,0,0
SID_07938,983,UDP,3,355.6572575,AES,0.5769347377,1,Firefox,0,0
SID_07939,799,TCP,2,441.8206114,None,0.1697274946,1,Edge,0,1
SID_07940,443,TCP,3,1508.886417,AES,0.3717436388,1,Edge,1,0
SID_07941,105,TCP,4,1514.404019,AES,0.2387609937,1,Edge,0,0
SID_07942,557,UDP,2,716.4796167,AES,0.3907470241,3,Unknown,0,1
SID_07943,211,TCP,4,3838.88377,AES,0.4956996008,1,Unknown,0,1
SID_07944,588,UDP,5,1487.144347,DES,0.3536391249,1,Chrome,0,0
SID_07945,582,TCP,4,914.2250525,AES,0.4527490833,3,Chrome,0,1
SID_07946,311,TCP,7,177.9734468,AES,0.3284959331,0,Chrome,0,1
SID_07947,724,UDP,4,638.3276137,None,0.1729924194,2,Firefox,0,0
SID_07948,661,ICMP,3,192.5438737,AES,0.3604573394,1,Chrome,0,1
SID_07949,695,TCP,3,287.2350357,AES,0.5046385049,2,Edge,0,1
SID_07950,501,TCP,1,926.3429228,AES,0.4958027667,1,Chrome,0,0
SID_07951,216,UDP,3,163.0843292,AES,0.603993034,3,Unknown,0,1
SID_07952,695,TCP,4,76.1882113,AES,0.4247977433,3,Chrome,0,1
SID_07953,445,TCP,4,606.6531983,None,0.1641235836,1,Firefox,0,0
SID_07954,222,TCP,6,0.7615296356,AES,0.1851208411,3,Chrome,0,1
SID_07955,770,UDP,4,751.0649934,AES,0.1874005667,0,Firefox,0,0
SID_07956,919,UDP,4,1852.873368,DES,0.253734575,1,Chrome,0,1
SID_07957,491,UDP,5,168.8165537,AES,0.3069635512,0,Chrome,0,0
SID_07958,931,TCP,2,386.0097124,AES,0.2629654613,1,Safari,0,0
SID_07959,518,TCP,6,1985.04885,AES,0.1536488804,0,Chrome,0,0
SID_07960,423,TCP,3,973.5685739,AES,0.08127847904,2,Chrome,0,0
SID_07961,373,TCP,3,116.3108138,AES,0.3385891546,2,Firefox,0,0
SID_07962,827,TCP,3,385.0063666,DES,0.5462816279,0,Chrome,0,0
SID_07963,343,TCP,7,1128.453844,AES,0.2830050851,2,Chrome,0,1
SID_07964,647,TCP,6,874.3693614,DES,0.4660268634,1,Edge,0,0
SID_07965,388,TCP,5,135.3587251,None,0.5558270167,1,Unknown,1,1
SID_07966,407,TCP,4,51.61552833,DES,0.193367593,0,Unknown,0,1
SID_07967,706,UDP,5,915.720324,None,0.357122397,2,Edge,1,0
SID_07968,423,TCP,4,751.2847892,AES,0.352046003,1,Firefox,0,0
SID_07969,419,TCP,4,48.94111778,None,0.3037229965,3,Chrome,0,1
SID_07970,726,TCP,3,2945.106626,AES,0.5610260326,1,Chrome,0,0
SID_07971,819,UDP,3,232.7510383,AES,0.1025482428,1,Chrome,0,0
SID_07972,628,TCP,3,390.2389635,AES,0.2402222793,1,Chrome,0,0
SID_07973,369,TCP,4,156.4202651,DES,0.114916259,1,Chrome,0,0
SID_07974,397,TCP,7,1410.641034,None,0.286126877,1,Firefox,0,1
SID_07975,515,TCP,2,2628.187916,DES,0.2659584193,1,Chrome,0,0
SID_07976,564,UDP,4,191.9324074,AES,0.2655586161,1,Chrome,0,0
SID_07977,302,TCP,6,266.3322302,AES,0.4795018993,4,Chrome,0,1
SID_07978,644,TCP,4,980.745685,AES,0.3015132038,2,Chrome,0,0
SID_07979,517,TCP,5,600.4332492,AES,0.37283115,3,Edge,0,1
SID_07980,156,TCP,2,88.80557499,AES,0.3074811986,1,Chrome,0,0
SID_07981,314,TCP,4,2111.782169,None,0.3761608045,2,Edge,1,1
SID_07982,399,TCP,6,755.6515726,AES,0.06674666151,0,Chrome,0,0
SID_07983,485,UDP,5,286.7784017,DES,0.1098556687,1,Chrome,0,0
SID_07984,877,UDP,2,538.366885,AES,0.1295343597,2,Chrome,0,0
SID_07985,547,UDP,6,554.9128045,None,0.2832794893,1,Firefox,0,0
SID_07986,331,TCP,6,596.2562899,DES,0.3640055386,2,Chrome,1,0
SID_07987,544,TCP,3,550.2184346,AES,0.3037863964,0,Firefox,0,0
SID_07988,429,TCP,6,660.051564,DES,0.4612674611,2,Firefox,1,0
SID_07989,564,TCP,2,399.8461697,AES,0.1602527515,4,Chrome,0,1
SID_07990,616,TCP,6,126.4116903,AES,0.2280105924,2,Chrome,0,1
SID_07991,741,UDP,6,873.9048566,AES,0.1528186347,2,Chrome,0,0
SID_07992,495,TCP,5,1258.047094,None,0.8637316012,1,Edge,1,1
SID_07993,827,UDP,10,1471.172455,None,0.2748464382,1,Firefox,1,1
SID_07994,681,TCP,5,17.75731083,DES,0.3297899981,1,Chrome,0,0
SID_07995,358,TCP,5,414.8514996,DES,0.5577944435,1,Safari,0,0
SID_07996,941,TCP,3,3069.467195,DES,0.1860507718,2,Firefox,0,0
SID_07997,565,TCP,1,51.68466307,None,0.4870243782,0,Chrome,0,0
SID_07998,332,TCP,7,1231.758208,AES,0.4368485696,1,Chrome,0,1
SID_07999,830,UDP,4,107.8433169,AES,0.5022146419,3,Chrome,0,1
SID_08000,915,UDP,2,1392.727591,AES,0.3653604576,0,Chrome,1,0
SID_08001,493,TCP,3,892.3332723,AES,0.5010213777,2,Chrome,0,0
SID_08002,399,TCP,3,1032.883608,None,0.2536057657,0,Firefox,0,0
SID_08003,465,UDP,3,3029.057993,AES,0.4657507507,2,Firefox,0,0
SID_08004,642,UDP,5,2243.875122,AES,0.7152704955,4,Chrome,0,1
SID_08005,755,TCP,5,290.3516002,None,0.346730639,2,Safari,0,0
SID_08006,614,UDP,3,376.2800962,DES,0.2217998643,2,Chrome,0,0
SID_08007,520,TCP,7,418.2938885,DES,0.1904020312,0,Firefox,0,1
SID_08008,799,TCP,5,159.3218126,AES,0.1957379693,0,Chrome,0,0
SID_08009,437,TCP,2,383.8943471,DES,0.4977269244,1,Chrome,0,1
SID_08010,706,TCP,3,3091.534174,AES,0.05382978168,1,Firefox,1,1
SID_08011,442,TCP,5,537.9905021,DES,0.2014030175,1,Chrome,0,0
SID_08012,586,TCP,4,2439.321442,AES,0.3247834405,1,Safari,0,0
SID_08013,477,TCP,5,59.31170523,AES,0.4287411662,1,Firefox,0,0
SID_08014,488,ICMP,6,32.06242151,AES,0.3901630193,0,Chrome,0,0
SID_08015,424,ICMP,1,685.1545575,DES,0.1376553649,1,Edge,0,1
SID_08016,768,TCP,8,1066.214375,None,0.2652974408,1,Edge,0,1
SID_08017,353,TCP,1,196.1671817,AES,0.2503816709,2,Edge,0,0
SID_08018,351,TCP,8,559.9094545,AES,0.6924524018,2,Firefox,0,1
SID_08019,924,TCP,6,1650.47984,None,0.2674899009,3,Chrome,0,1
SID_08020,695,TCP,2,1147.461999,AES,0.5551269063,1,Safari,0,0
SID_08021,64,TCP,5,210.9786247,AES,0.4084926568,1,Edge,0,0
SID_08022,386,TCP,4,325.7389519,AES,0.186223371,0,Safari,0,0
SID_08023,137,TCP,4,291.9860778,AES,0.1490021523,1,Chrome,0,0
SID_08024,309,TCP,2,1016.964926,AES,0.3698481689,0,Unknown,0,0
SID_08025,64,UDP,2,2758.157061,AES,0.02832935847,1,Unknown,0,0
SID_08026,472,TCP,2,262.8904177,None,0.37648779,3,Chrome,0,1
SID_08027,271,TCP,5,709.9692897,AES,0.6035810502,2,Chrome,0,1
SID_08028,511,TCP,7,3576.406807,AES,0.3522071284,2,Firefox,0,1
SID_08029,174,TCP,5,137.1807329,DES,0.6825620568,3,Firefox,0,1
SID_08030,516,TCP,1,860.8913793,DES,0.2919409684,0,Chrome,0,0
SID_08031,417,UDP,2,322.7594296,None,0.2093173789,2,Chrome,1,1
SID_08032,800,TCP,1,3830.174969,None,0.2825670674,1,Chrome,0,0
SID_08033,782,UDP,3,92.12341463,DES,0.5834528281,2,Firefox,0,0
SID_08034,657,TCP,4,480.0994984,DES,0.0618494238,0,Chrome,1,0
SID_08035,434,TCP,5,235.4682454,AES,0.1308719763,1,Chrome,0,0
SID_08036,897,TCP,5,25.75606877,AES,0.3096475255,2,Chrome,0,0
SID_08037,189,TCP,2,2650.487042,AES,0.2955499226,2,Edge,0,0
SID_08038,219,TCP,3,671.7821016,DES,0.419135469,2,Edge,0,0
SID_08039,483,UDP,5,965.2800857,AES,0.100018302,1,Edge,0,0
SID_08040,950,TCP,5,774.6462608,AES,0.6862604306,1,Chrome,0,1
SID_08041,459,TCP,1,128.5798264,AES,0.221166465,1,Chrome,1,0
SID_08042,463,UDP,5,149.6039933,DES,0.07365949592,2,Chrome,0,0
SID_08043,211,TCP,4,787.7531444,AES,0.2188670798,1,Unknown,0,1
SID_08044,689,TCP,7,1210.609817,DES,0.4131653338,1,Chrome,0,1
SID_08045,690,TCP,5,755.4851357,None,0.3228329422,2,Safari,0,0
SID_08046,657,TCP,8,675.8719376,AES,0.5203828822,1,Firefox,0,1
SID_08047,374,TCP,1,1096.218136,DES,0.303638502,2,Chrome,0,0
SID_08048,358,TCP,4,223.3567926,AES,0.2430833445,0,Chrome,1,0
SID_08049,241,TCP,4,1052.359065,DES,0.2724353749,0,Edge,0,0
SID_08050,516,TCP,3,423.7627483,AES,0.1126488133,1,Chrome,0,0
SID_08051,283,TCP,2,896.8092548,None,0.4164118463,2,Firefox,1,0
SID_08052,264,TCP,4,256.9543017,None,0.4764690774,2,Chrome,0,0
SID_08053,415,TCP,5,118.3035957,AES,0.4507934768,2,Chrome,0,0
SID_08054,402,UDP,7,23.67407172,AES,0.06686277659,1,Chrome,0,1
SID_08055,392,TCP,5,1301.569281,DES,0.6228804213,4,Edge,0,1
SID_08056,593,UDP,4,175.4897859,DES,0.2974325073,0,Edge,0,0
SID_08057,515,TCP,1,361.3718827,None,0.3677046383,0,Chrome,0,0
SID_08058,442,TCP,5,1171.767808,None,0.08853866609,1,Chrome,0,1
SID_08059,536,TCP,3,478.5342774,None,0.6548830443,2,Chrome,0,1
SID_08060,301,UDP,4,196.2590997,DES,0.216867225,2,Edge,0,0
SID_08061,521,TCP,6,173.2943148,AES,0.3023929932,2,Chrome,0,0
SID_08062,530,UDP,2,419.3115513,None,0.3398824108,3,Chrome,0,1
SID_08063,199,ICMP,5,666.2518152,AES,0.1854419009,2,Edge,0,0
SID_08064,699,TCP,4,398.5272107,AES,0.5058291092,0,Edge,0,0
SID_08065,323,TCP,4,1879.486258,AES,0.2954022235,1,Chrome,0,0
SID_08066,518,TCP,7,3.073119239,AES,0.3058783682,2,Unknown,0,1
SID_08067,732,TCP,5,411.3471431,AES,0.6389396382,1,Chrome,0,1
SID_08068,685,TCP,8,1086.42951,DES,0.2299362923,0,Chrome,0,1
SID_08069,506,UDP,3,1772.327176,DES,0.43246372,2,Chrome,0,0
SID_08070,427,TCP,1,355.0344443,AES,0.5518579455,2,Chrome,0,0
SID_08071,689,TCP,2,895.6786815,None,0.1431954863,2,Edge,0,0
SID_08072,634,TCP,5,694.6650216,DES,0.2763733224,1,Firefox,0,0
SID_08073,376,UDP,1,180.0487772,AES,0.1588600121,2,Chrome,0,0
SID_08074,341,TCP,2,913.9117929,AES,0.508082639,2,Chrome,0,1
SID_08075,85,UDP,4,229.6813745,DES,0.329835903,1,Chrome,0,0
SID_08076,530,ICMP,5,1225.639595,DES,0.2825192895,1,Edge,0,0
SID_08077,483,TCP,5,1607.342721,AES,0.2506004074,1,Chrome,0,0
SID_08078,727,TCP,3,520.7176132,AES,0.1067385943,2,Chrome,0,0
SID_08079,571,TCP,5,44.51553753,AES,0.3914221801,1,Edge,0,0
SID_08080,766,TCP,6,1069.55414,None,0.1106571349,0,Chrome,0,1
SID_08081,360,UDP,1,503.7100936,AES,0.34235061,1,Firefox,0,0
SID_08082,727,TCP,6,79.43139108,AES,0.2180249332,2,Firefox,0,1
SID_08083,394,TCP,2,321.7408437,DES,0.2528631046,2,Chrome,0,0
SID_08084,655,TCP,3,274.7149959,AES,0.5284494146,3,Chrome,0,1
SID_08085,208,TCP,6,1036.751766,DES,0.09882062926,3,Chrome,0,1
SID_08086,547,TCP,5,441.4107457,DES,0.04589430837,2,Chrome,0,0
SID_08087,103,TCP,4,707.53855,AES,0.7675971259,3,Chrome,0,1
SID_08088,446,UDP,2,556.2774574,AES,0.203117374,1,Chrome,0,0
SID_08089,588,TCP,7,1030.628597,AES,0.1257204727,1,Safari,0,1
SID_08090,395,TCP,3,1012.822823,None,0.3186388678,1,Chrome,0,0
SID_08091,289,UDP,3,476.5112906,DES,0.08419202463,0,Firefox,0,0
SID_08092,669,ICMP,4,116.0514453,None,0.1459548922,2,Safari,0,0
SID_08093,479,TCP,5,419.2318455,None,0.1287685666,1,Chrome,0,0
SID_08094,402,TCP,2,139.6114971,DES,0.04097684672,2,Firefox,0,1
SID_08095,508,TCP,2,2558.433799,DES,0.2850336052,0,Chrome,0,0
SID_08096,1027,TCP,5,2398.894716,None,0.08243736615,0,Chrome,0,1
SID_08097,730,UDP,5,488.0537886,DES,0.3534754642,1,Firefox,0,0
SID_08098,732,TCP,2,22.41336323,AES,0.2249384389,1,Chrome,0,0
SID_08099,587,UDP,3,375.546956,AES,0.4744068218,1,Chrome,0,0
SID_08100,533,TCP,5,1803.75252,AES,0.1247998814,2,Chrome,1,1
SID_08101,64,TCP,4,271.7656426,AES,0.3195667656,0,Chrome,0,0
SID_08102,364,TCP,2,778.2462106,AES,0.04983929772,2,Chrome,0,0
SID_08103,403,TCP,1,162.6112013,AES,0.4793807843,0,Chrome,0,0
SID_08104,125,TCP,7,1395.126451,DES,0.1234776039,3,Firefox,0,1
SID_08105,268,TCP,6,1779.739017,None,0.3098894211,2,Chrome,1,0
SID_08106,103,TCP,6,763.8583135,AES,0.2661998201,2,Firefox,0,1
SID_08107,492,UDP,5,782.0277076,AES,0.1968914585,2,Edge,0,0
SID_08108,663,TCP,2,380.5727685,None,0.3392088117,2,Chrome,0,0
SID_08109,721,UDP,3,982.3156373,DES,0.1502344784,0,Edge,0,0
SID_08110,582,TCP,4,520.7778781,DES,0.1761470349,1,Edge,0,0
SID_08111,307,UDP,4,1094.722276,DES,0.2287663244,2,Chrome,0,0
SID_08112,113,ICMP,2,2766.516357,DES,0.3104292659,4,Edge,0,1
SID_08113,148,TCP,1,1382.468446,None,0.3087947923,1,Chrome,1,0
SID_08114,246,UDP,4,582.7397338,None,0.6566590387,2,Firefox,0,1
SID_08115,322,TCP,9,3086.350482,DES,0.4045882214,4,Unknown,0,1
SID_08116,468,UDP,6,747.3239392,AES,0.3421152419,2,Chrome,0,1
SID_08117,297,TCP,2,53.65784747,AES,0.1957528342,2,Firefox,0,0
SID_08118,567,TCP,3,1048.556654,DES,0.3222089607,2,Chrome,0,0
SID_08119,453,TCP,3,1372.114927,AES,0.2139122772,1,Chrome,0,0
SID_08120,502,TCP,6,115.8721052,None,0.4372270789,2,Chrome,0,0
SID_08121,728,TCP,4,909.7743092,AES,0.1850191086,3,Chrome,0,1
SID_08122,263,ICMP,5,2029.802241,None,0.3053297739,2,Firefox,0,1
SID_08123,583,UDP,6,231.6681221,DES,0.3700416258,3,Chrome,0,1
SID_08124,497,TCP,7,703.5980026,AES,0.7319234554,3,Chrome,0,1
SID_08125,433,UDP,2,256.8127217,AES,0.01678482824,2,Chrome,0,0
SID_08126,677,UDP,5,1191.219702,AES,0.5408073935,3,Chrome,0,1
SID_08127,675,TCP,3,695.2586568,AES,0.1285364382,1,Chrome,0,0
SID_08128,310,TCP,4,446.9998172,DES,0.3324955083,0,Safari,0,0
SID_08129,463,TCP,6,23.53315287,None,0.6797628039,1,Unknown,0,1
SID_08130,556,UDP,1,2317.418613,DES,0.1887222057,1,Chrome,1,0
SID_08131,445,UDP,7,550.9087341,None,0.2505050869,1,Firefox,0,1
SID_08132,617,TCP,3,1304.159736,None,0.4135040407,0,Chrome,0,1
SID_08133,556,TCP,1,397.9260549,AES,0.4142949959,1,Firefox,0,0
SID_08134,866,UDP,5,1512.929613,DES,0.4234819226,2,Chrome,0,1
SID_08135,193,UDP,6,139.5198062,AES,0.1140434892,0,Chrome,0,1
SID_08136,475,UDP,5,210.6454353,AES,0.2788285372,1,Chrome,0,0
SID_08137,318,TCP,4,324.4417647,AES,0.2987936185,1,Chrome,0,0
SID_08138,620,TCP,7,74.21462737,AES,0.3337135703,2,Chrome,0,1
SID_08139,176,TCP,3,469.3607611,DES,0.4132494777,1,Chrome,0,1
SID_08140,569,TCP,3,532.3079368,AES,0.5777697509,0,Safari,0,1
SID_08141,373,UDP,4,97.55333461,AES,0.3317352313,2,Chrome,0,0
SID_08142,353,TCP,3,445.6334714,None,0.5034960957,2,Edge,0,0
SID_08143,210,UDP,1,175.8154511,AES,0.3021886415,0,Chrome,0,0
SID_08144,406,TCP,5,1664.909709,DES,0.7506164448,0,Chrome,0,1
SID_08145,716,UDP,3,569.5271479,None,0.365375352,2,Chrome,0,1
SID_08146,494,TCP,2,2428.679318,DES,0.01662613901,3,Unknown,0,1
SID_08147,625,TCP,1,334.1493833,DES,0.2653864254,2,Chrome,1,0
SID_08148,832,TCP,5,334.1052272,AES,0.1304070254,1,Chrome,0,1
SID_08149,552,TCP,3,330.8524791,DES,0.4147921018,1,Firefox,0,0
SID_08150,388,UDP,2,249.8908166,AES,0.05497997199,0,Chrome,0,0
SID_08151,593,TCP,8,1226.85833,DES,0.4760569043,2,Edge,0,1
SID_08152,391,TCP,2,265.8544104,None,0.6132852764,1,Chrome,0,1
SID_08153,399,UDP,4,271.7567407,AES,0.5236816598,4,Firefox,0,1
SID_08154,196,UDP,2,38.42521889,DES,0.07980976496,0,Edge,0,1
SID_08155,685,TCP,7,2690.228864,None,0.3127414215,3,Unknown,0,1
SID_08156,422,UDP,8,1739.310224,DES,0.3194465771,1,Unknown,0,1
SID_08157,536,TCP,6,276.8250379,AES,0.170074976,3,Chrome,0,1
SID_08158,292,TCP,5,588.4580967,None,0.3026014902,1,Chrome,1,1
SID_08159,587,TCP,4,527.3755857,None,0.381148378,1,Firefox,0,0
SID_08160,347,TCP,5,73.43183187,AES,0.3996503324,0,Chrome,0,0
SID_08161,471,TCP,4,606.0583499,AES,0.0875379059,0,Chrome,0,0
SID_08162,675,TCP,6,96.22285473,None,0.3373013409,3,Unknown,0,1
SID_08163,658,TCP,3,455.4556514,AES,0.4480843703,1,Chrome,0,0
SID_08164,495,UDP,7,73.52057135,None,0.6469752495,4,Chrome,0,1
SID_08165,146,TCP,7,711.166526,AES,0.5313538904,2,Chrome,0,1
SID_08166,1098,ICMP,4,40.20044635,AES,0.5475410484,2,Firefox,0,0
SID_08167,849,UDP,4,792.0114566,AES,0.3524824596,2,Firefox,0,0
SID_08168,644,TCP,2,982.6628616,AES,0.3334495531,3,Edge,0,1
SID_08169,349,TCP,12,676.7836109,AES,0.1730189266,1,Edge,0,1
SID_08170,477,TCP,4,507.1332226,AES,0.2326618565,3,Chrome,1,1
SID_08171,391,UDP,3,50.17525129,AES,0.4944554125,1,Edge,0,0
SID_08172,752,TCP,4,9.134569023,AES,0.1951467934,2,Unknown,0,1
SID_08173,552,TCP,3,335.3651059,AES,0.4123052908,2,Edge,0,0
SID_08174,343,UDP,4,1180.108972,AES,0.5607011687,3,Edge,1,1
SID_08175,405,TCP,4,833.659816,None,0.1035161961,1,Firefox,0,0
SID_08176,724,TCP,5,107.0820182,AES,0.2189863507,1,Firefox,0,0
SID_08177,820,TCP,9,931.6456964,DES,0.306920818,3,Edge,0,1
SID_08178,805,UDP,4,684.3740152,AES,0.5194340821,0,Chrome,0,0
SID_08179,651,UDP,5,145.9115131,AES,0.3759327501,2,Unknown,0,1
SID_08180,449,TCP,2,1126.183213,AES,0.4268263126,2,Chrome,1,0
SID_08181,64,TCP,5,1418.999741,AES,0.1532708758,3,Chrome,0,1
SID_08182,559,UDP,4,211.7533055,DES,0.3562924764,0,Chrome,0,0
SID_08183,499,UDP,1,808.2312634,None,0.685314363,1,Edge,0,1
SID_08184,527,UDP,5,380.0225597,DES,0.4196634505,2,Chrome,0,0
SID_08185,510,TCP,5,48.19160524,AES,0.1829522934,3,Chrome,0,1
SID_08186,234,UDP,6,1580.660607,AES,0.2947306289,2,Chrome,0,0
SID_08187,611,TCP,5,1375.154408,None,0.4119336623,1,Edge,0,0
SID_08188,626,TCP,2,306.1130606,AES,0.2496738349,0,Edge,1,0
SID_08189,636,UDP,7,606.5841646,DES,0.2648243527,1,Chrome,0,1
SID_08190,689,TCP,3,574.5580944,AES,0.2737057063,1,Chrome,1,0
SID_08191,620,UDP,2,156.2856874,AES,0.3107088437,2,Chrome,0,0
SID_08192,417,TCP,2,125.9538542,AES,0.3016956398,1,Chrome,0,0
SID_08193,485,UDP,7,1487.694318,None,0.1249190263,1,Chrome,0,1
SID_08194,518,TCP,5,1616.081898,DES,0.5566406843,2,Chrome,0,1
SID_08195,521,TCP,1,1033.310309,AES,0.5506932774,0,Chrome,0,0
SID_08196,699,TCP,3,60.43904465,AES,0.2456900793,2,Firefox,0,0
SID_08197,628,TCP,7,1918.767488,AES,0.2891264114,2,Chrome,0,1
SID_08198,915,UDP,8,3160.309039,AES,0.2335381272,0,Safari,0,1
SID_08199,941,TCP,4,1195.509744,AES,0.5318255691,2,Chrome,0,0
